,id,entry_id,cx,cy,filter,remarks,area
2971,18655,LBB.755,5026351.863325071,3907293.3558783336,True,"Adams description: 200 E-W X 150 X 2, with a low, small extension to W. Early Islamic-Late Abbasid.",1.429
2972,18657,LBB.757,5031689.611156888,3907544.417733633,True,Adams description: 60 diam X 2. Early Islamic-Samarrin.,0.2
2973,18658,LBB.758,5034234.179674849,3908049.953224025,True,Adams description: About 100 diam X 3. Samarran-Late Abbasid.,0.889
2974,18659,LBB.759,5034759.245804765,3906737.40791763,True,Adams description: 400 E-W X 200 X 6.5. Samarran-Late Abbasid.,4.509
2975,18660,LBB.765,5021604.955280956,3902259.387689477,True,"Adams description: Debris extends 300 along E-W canal, but only 100 wide X 1.5-2.0 high. Early Islamic-Samarrin.",3.51
2976,18661,LBB.766,5022586.514112139,3902147.745713086,True,Adams description: Tell Mu'alam Bardi. 200 diam X 2; a hollow ring of small tells with the center at about plain level. Early Islamic-Samarran,1.097
2977,18662,LBB.767,5022545.502850667,3900588.242614925,True,Adams description: Irregular group of low mounds extending over an area at least 250 diam X up to 1.5. Seleucid/Parthian- Sassanian.,1.242
2978,18666,LBB.763,5017440.924671744,3903621.026553141,True,"Adams description: 250 NW-SE X 100 X 2. A lower but equal area is slightly detached to S. Bricks 34 X 34 cms. Approx. area, 5 ha. Seleucid/Parthian-Sassanian.",4.339
2979,18667,LBB.764,5017404.82213152,3902179.100274316,True,"Adams description: Tell Sumaka al-Sharqi. About 300 diam X 7, flattopped or even with slight depression in center. Low spur projects S, adds little to total area. Bricks 35 X 35 cms. Seleucid/Parthian-Sassanian.",17.676
2980,18668,LBB.769,5024270.126077501,3904361.9854426677,True,"Adams description: Four adjoining tells, all about 100 diam X 2.5. Early Islamic-Late Abbasid",1.03
2981,18663,LBB.760,5032686.48831029,3906399.4760956937,True,Adams description: Four small mounds 1.5 high. (Approx. total area 3.5 ha.; dimensions not noted). Three extended in an E-W line for about 400m; one lies off to S of this line near E end. Samarrin-Late Abbasid.,2.645
2982,18664,LBB.761,5036976.006991741,3903704.3694844404,True,"Adams description: Tell Jeriat al-Wastaniyah. Crescent-shaped, open only to the NE. Enclosed area, 250 diam X 4.5. Samarran-Late Abbasid.",5.266
2983,18665,LBB.762,5017858.928595755,3904646.5615013405,True,Adams description: 200 diam X 3. Early Islamic-Samarran.,2.031
2984,18670,LBB.771,5026329.104862376,3901664.0248110504,True,Adams description: Extends along what is shown as canal bank for 500m X avg. 150 X 2 (rising in one small summit to 4). Sassanian-Late Abbasid.,3.455
2985,18671,LBB.772,5027136.210692406,3902121.429758319,True,"Adams description: 200 NW-SE X 80 X 2. Seleucid/Parthian, as are also seven small tells to E (one 4m ht.) and debris at plain level to NW. Total area 4 ha. Many badly worn Cassite bases (7: A) seen. Possibly strays from 773- or possibly a settlement.",3.972
2986,18672,LBB.773,5027719.859923243,3901578.4001660994,True,Adams description: 220 ENE-WSW X 80 X 1; W end slightly detached. Old Babylonian-Cassite.,1.074
2987,18673,LBB.774,5026633.040058801,3899752.3256137846,True,"Agricultural trenching over mound Adams description: Extends 300m along E-W canal X 120 X 4. One Cassite ""stray,"" Early Islamic",5.118
2988,18674,LBB.785,5007200.873192563,3896529.634595286,True,"All mounds surrounded by agricultural fields Adams description: Three little mounds forming an equilateral triangle 100m on side. N tell is the largest, reaches 2m high. Approx. total area, 0.5 ha. Early Islamic-Late Abbasid.",0.243
2989,18677,LBB.777,5030294.391451914,3899396.2434774805,True,"No visible damage on either mound Adams description: N tell 100 diam X 1.5, but pottery at plain level suggests original area of settlement was 200m in diam, with extension to E. A kiln of indeterminate date is on top of this mound. Sassanian-Late Abbasi",1.224
2990,18678,LBB.778,5040076.237990626,3900410.009663948,True,Looting and erosion on the surface of th emound Adams description: Tell Jariat al-Sharqiyah. 220 diam X 4. Many 20-23 cm sq. bricks. Samarran-Late Abbasid.,4.273
2991,18679,LBB.779,4999082.580188201,3887470.185951727,True,"No visible damage; signs of vehicular traffic Adams description: 300 NW-SE X 180 X 3, with that height reached only at SE end. Seleucid/Parthian.",10.428
2992,18680,LBB.780,5001127.324604649,3897322.392691695,True,No visible damage Adams description: 140 diam X 3. Early Islamic-Late Abassid.,1.962
2993,18681,LBB.781,5003890.854735601,3898068.1011394155,True,shape of the site has probably been altered by agriculture Adams description: Tel al-Mukarram al-Gharbi. 250 N-S X 140 X 4. Samarran-Late Abbasid.,1.835
2994,18682,LBB.786,5007360.084694827,3895622.9182358496,True,"Surface of the mound chewed up--presumably by looting Adams description: 40 diam X 2, with a smaller, lower adjunct immediately to the NW. Early Islamic-Late Abbasid",0.396
2995,18683,LBB.787,5010076.523600291,3897066.6756307012,True,"Modern construction, very limited looting, and also vehicular traffic Adams description: 200 N-S X 110 X 3. Early Islamic-Late Abbasid.",1.491
2996,18684,LBB.788,5009544.242740347,3896429.921138864,True,Area is agricultural fields Adams description: 110 X 60 X 2.5. Sassanian-Samarran.,1.878
2997,18685,LBB.789,5010191.319282377,3895608.023103537,True,Site is surrounded by canals; vehicular traffic over site Adams description: 140 N-S X 60 X 3. Early Islamic-Late Abbasid.,0.866
2998,18686,LBB.790,5007194.046383475,3889086.409005433,False,"Unlocated; agricultural area Adams description: Thin scatter of sherds along 200m of old canal levee at a junction. A similar sparse settlement of same date occurs at next major confluence of canal branches to the S. Probable total area of occupation, 1",1.862
2999,18687,LBB.810,5030654.096309011,3898438.4503976693,True,"Some looting Adams description: Tell al-Lami (al-Sharqi). 350 NW-SE X 150 X 3.5. Early Dynastic-Larsa only on S end of site, Old Babylonian-Cassite only on N end. Across old canal directly to W of site are four very small Seleucid/ Parthian-Sassanian tel",5.105
3000,18688,LBB.795,5014153.5083023645,3897090.377434577,True,Digging and possibly graves on the surface Adams description: 190 NW-SE X 90 X 2.0. One Neo-Babylonian sherd (9: A) hints at a minor occupation. Mainly Achaemenian- Seleucid/Parthian,1.387
3001,18689,LBB.796,5015663.743354386,3896143.8103506803,True,"Area distrubed by agricultural fields Adams description: 110 diam X 1.5. Doubtful traces of Seleucid/Parthian, mainly Sassanian.",1.321
3002,18690,LBB.797,5013142.055012092,3894480.828049469,True,No visible damage; signs of vehicular traffic Adams description: 50 diam X 2.5. 250m to ESE is a group of 3 tells forming essentially a 200m N-S ridge X 40 X 1.5. Sassanian-Simarran,1.02
3003,18691,LBB.798,5012674.092873761,3883603.678230837,True,No visible damage Adams description: 50 diam X 3. Salt-encrusted. Seleucid/Parthian-Sassanian.,0.267
3004,18697,LBB.799,5018497.2497288175,3899002.6335395686,True,"No visible damage; signs of vehicular traffic Adams description: Jamdat Shahrazad. Two mounds on left bank of the Nahrawan, 6 on right. Debris on surrounding plain in about the same proportions. About 700m along W bank, 200 along E bank, extending back 2",9.577
3005,18693,LBB.792,5013350.11258565,3896759.7432797495,True,"Some erosion and tracks  Adams description: Main tell 90 diam X 2. Two smaller tells form a line to SSE. Approx. total area, 1 ha. Early Islamic- Samarran, with only a half-dozen sherds (15:B, C) to suggest a briefly continuing later settlement.",1.297
3006,18694,LBB.793,5014284.647788939,3897755.136604343,True,No visible damage Adams description: 90 NW-SE X 50 X 1. Sassanian-Early Islamic.,0.643
3007,18695,LBB.794,5015493.882381919,3897689.540375767,True,Some tracks across site; modern homes nearby Adams description: 120 diam X 4. Early Islamic-Late Abbasid.,0.904
3008,18696,LBB.827,5018202.114482421,3886838.9480423373,True,No visible damage Adams description: 80 diam X 1. Early Islamic.,0.225
3009,18698,LBB.800,5020711.629065613,3897869.7444005283,True,"Single looting pit; no other visible damage Adams description: N tell 120 diam X 2.5. 20-23 cm sq. common bricks, Early Islamic-Late Abbasid. S tell 100 diam X 2. Early Islamic only.",2.957
3010,18699,LBB.801,5019318.190672329,3895979.85171921,True,Canal through site Adams description: 200 or more along Nahrawin bank X 80 X 1.5. Seleucid/Parthian-Sassanian.,5.591
3011,18700,LBB.802,5019651.62035743,3893935.625200589,True,Modern building; large road cutting through the site Adams description: 550 N-S X 250 X as much as 2 high only in a few places. 30-32 cm sq. bricks common. Seleucid/Parthian- Sassanian.,5.508
3012,18701,LBB.803,5019987.743226554,3894711.533361427,True,"Canal and tracks through the site Adams description: S tell 130 diam X 1.5, N tell smaller. Approx. area, 2.5 ha. Sassanian.",16.973
3013,18702,LBB.804,5021771.821122863,3895266.1510881814,False,"Unlocated; agricultural area Adams description: Tell Mayyah al-Sharqi. Main tell 800 NW-SE X 200 (irregular) X 4. Smaller, lower mounds to N. Approx. area, 19 ha. Early Islamic-Late Abbasid.",8.175
3014,18703,LBB.805,5019997.723620249,3891965.3965659863,True,"No looting but extensive digging/flattening Adams description: 240 diam X 4.5. Bricks, 29-30 cm sq. and 20-23 cm sq. seen. Early Islamic-Late Abbasid.",2.501
3015,18704,LBB.806,5024637.684863745,3891934.945096938,True,Some digging near the mounds Adams description: Central mound 110 diam X 3. S mound 60 diam X 1.5. NNW mound 80 X 2. Early Islamic-Late Abbasid.,1.093
3016,18706,LBB.808,5026838.359895419,3893464.71125122,True,"Canal and vehicular traffic visible Adams description: 200 along E-W canal bank, but debris is sparse and width does not exceed 50. Height of 2 probably includes mostly canal spoil-banks. Early Islamic",5.108
3017,18707,LBB.809,5030484.179862135,3893725.7264045128,True,"Some looting Adams description: WSW tell 60 diam X 2.5; center tell 80 diam X 1.5; ENE tell 80 diam X 2; all closely spaced. 20-23 cm sq. bricks common, but 31 cm sq. bricks also present. Early Islamic-Late Abbasid.",0.888
3018,18708,LBB.811,5031638.544884012,3898414.6619888605,True,No visible damage Adams description: Two small adjoining tells 50 or less diam X 2. Seleucid/Parthian.,1.062
3019,18709,LBB.812,5031071.118949856,3898013.517823174,True,Single looting pit; no other visible damage Adams description: 180 NE-SW X 60 X 3. Seleucid/Parthian.,1.231
3020,18710,LBB.813,5031967.234464259,3896364.4020239715,True,Small amount of looting and erosion; some architecture faintly visible Adams description: Tulul al-Lawami. 140 diam X 4.5. Ur III/Larsa-Cassite.,6.118
3021,18711,LBB.814,5032146.3197927065,3895912.7178116157,True,Single looting pit; no other visible damage Adams description: Tulil al-Lawami. Begins immediately S of 813 and forms with it an almost continuous N-S line. 450 N-S X 200 X 6.5 (max. ht. reached immediately S of 813; elsewhere mostly a flat-topped platea,10.918
3022,18712,LBB.815,5035100.717067266,3896889.9918543356,False,"No visible damage; limits unclear Adams description: 120 diam X 1.5, with westward extension along old canal levee. Early Islamic-Late Abbasid. 1 km NNW is a small (about .5 ha) Sassanian site.",1.86
3023,18714,LBB.817,5033377.20061976,3894583.5731867496,True,"Small amount of looting Adams description: Settlement along old canal for 1 km, but mostly less than 100 in width and 2.5 high. Approx. total area, 8 ha. Seleucid/Parthian.",13.84
3024,18715,LBB.818,5033809.935758615,3894046.641763809,True,"Possible faint traces of architecture Adams description: NE tell 140 diam X 2.5, Ubaid through Ur III/Larsa.SW tell 120 diam X 1.5, mainly Old Babylonian- Cassite. Separated only by a later canal passing between them.",3.325
3025,18716,LBB.819,5032401.253019531,3892556.0107258596,False,"Unlocated; bare earth Adams description: Extends 250 round rt. angle bend in old canal levee. Average width 80, ht. 2.5. Samarran-Late Abbasid.",4.137
3026,18717,LBB.820,5033314.659751052,3892973.822942958,False,Unlocated Adams description: 180 E-N X 100 X 2.5. Early Islamic.,1.566
3027,18718,LBB.821,5034760.608639668,3892910.411533886,True,"Mounded areas criss-crossed by roads Adams description: NW-SE string of very small tells. At NW end is one 40 diam X 1, mainly Old Babylonian-Cassite. Next is 30 diam X 1, mainly Akkadian through Ur III/ Larsa and with traces of a large mud brick buildin",0.879
3028,18720,LBB.823,5036641.331375137,3890972.312275892,True,Area enclosed by canals Adams description: Relatively continuous low mounds cover 350 NWSE X 200 X up to 2.5. Early Islamic-Samarran.,5.54
3029,18721,LBB.824,5036740.558084502,3890413.7349526864,True,"Cut by canals; possibly reduced in size by modern activity Adams description: 350 NW-SE X 100 X 2. NW end mainly Seleucid/Parthian, with diagnostic types 11: C, E, F, G occurring together with a Parthian coin (representation of goddess Tyche crowned with",1.77
3030,18722,LBB.825,5037161.38927189,3889439.1332213674,True,"Agricultural area Adams description: 150 diam X 1.5. Akkadian, Old Babylonian",5.025
3031,18724,LBB.828,5021895.908203087,3887376.296223723,True,"Agricultural area Adams description: Tulul al-Shucailah. 250 diam X 3 (4.5 above Nahrawin bed, dropping in steep escarpment). Sassanian- Late Abbasid.",3.23
3032,18725,LBB.829,5021113.611790935,3884246.4024218936,True,No visible damage.  Adams description: 120 diam X 3.5. Low spur extends SE. Seleucid/Parthian.,0.908
3033,18726,LBB.830,5022641.169050657,3881919.4144992093,True,"No visible damage Adams description: A triangular-shaped mound 120 to a side bounded by two converging old canal levees. 3m high. Approx. area, 0.8 ha. Early Islamic-Late Abbasid.",1.265
3034,18727,LBB.831,5023586.2258135015,3881927.219161394,True,"No visible damage Adams description: SE tell 120 diam X 3.5, cut on NE end by old RR track bed. NW tell smaller, 2 high. Approx. area, 2.4 ha. Sassanian-Early Islamic",1.089
3035,18728,LBB.832,5025655.008366971,3885284.2726098555,True,No visible damage Adams description: 200 NW-SE X 110 X 3.5. One sherd (9:A) suggests a Neo-Babylonian occupation. Mainly Achaemenian- Seleucid/Parthian.,1.499
3036,18730,LBB.834,5030679.814650855,3885842.487297041,True,"Some looting pits of signs of tunneling on the NW  Adams description: Main tell in group of contemporary flat-topped mounds, 400 E-W X 200 X 2.5 Early Islamic-Late Abbasid",15.887
3037,18731,LBB.835,5038965.995116785,3888014.3813128485,False,"No visible damage; location unclear Adams description: 40 diam X 1. Early Dynastic-Old Babylonian. Rare Cassite sherds probably do not reflect a significant occupation. A later (probably Parthian) kiln stands
on mound.",0.06
3038,18732,LBB.836,5039877.900617678,3887581.85303362,True,No visible damage some signs of tracks Adams description: 500 NE-SW X 200 X 2.5-fairly continuous low tells within these dimensions. Seleucid/Parthian-Sassanian.,12.678
3039,18752,LBB.856,5052399.179113517,3863876.494325243,True,No visible damage Adams description: 120 NW-SE X 80 X 2. Early Islamic-Samarran.,1.787
3040,18733,LBB.837,5039209.520319217,3887358.2325521694,False,Unlocated Adams description: 60 diam X 1. Salt-encrusted. Old Babylonian,0.238
3041,18734,LBB.838,5040660.0935101835,3885590.4836227684,True,"Canal crosses through area Adams description: Main tell 100 diam X 3. A very low, small adjunct lies immediately to SSW across an old canal. Old Babylonian-Cassite.",1.419
3042,18735,LBB.839,5041769.4176935,3885689.9313931945,True,"No visible damage Adams description: Tell Abf Tuyeir al-Sharqi. Two semidetached summits on W form a continuous area 180 diam X 4. To the E lies a tell of the same area X 3.5. Approx. total area, 6.4 ha. Sassanian-Early Islamic.",8.856
3043,18736,LBB.840,5041124.615535816,3883871.162868802,True,No visible damage Adams description: 250 NW-SE X 70 X 2.5. Early Islamic.,1.297
3044,18737,LBB.841,5044639.288353627,3883432.173462887,True,No visible damage Adams description: 140 diam X 1.5. 31 cm sq. and 27 cm sq. bricks noted. Sassanian-Early Islamic.,1.187
3045,18738,LBB.842,5043526.461004306,3881908.5297565516,True,"Few areas of looting and some tracks Adams description: Tell Abf Dibis. A high, photogenic mound, reminiscent of Tell Agrab (515) and perhaps as important an ancient town. 340 NE-SW X 300 X 9. Rises in two peaks with a saddle between, but W summit is onl",10.378
3046,18739,LBB.843,5024700.679595708,3873227.933636056,True,Some bulldozing or flattening on the south part of the southern mound Adams description: 600 NNE-SSW X 100-250 X 8. Bisected by new cAziziya-K-ft hwy. Another large detached tell and a very large area of low ruins lie to the NW. Many small outcrops to th,4.002
3047,18759,LBB.863,4901237.025891873,4056910.256515516,True,Single looting pit; modern structures just north of the mound Adams description: Tell al-Khirbah. 160 diam X 5.5. Late Abbasid-Ilkhanid.,2.011
3048,18741,LBB.845,5033689.0685009435,3875501.017057632,True,Tracks across the site Adams description: 180 diam X 1.5. Early Islamic.,2.959
3049,18742,LBB.846,5038699.6930017015,3874296.355696195,True,"Uncertain location but no visible damage Adams description: 50 diam X 2. Akkadian-Cassite, Sassanian debris in small quantities occurs along old canal levee immediately to N.",0.207
3050,18743,LBB.847,5039726.872511074,3873608.185872949,True,Canal through site Adams description: 90 diam X 1.5. Early Islamic-Samarran.,1.102
3051,18744,LBB.848,5042256.7325822245,3876331.2629060214,True,"No visible damage Adams description: Main telliin NNW part of complex, irregular but roughly equivalent to 150 diam X 4. Other tells much smaller. Approx. total area, 3 ha. Sassanian.",4.508
3052,18745,LBB.849,5044312.402960139,3880283.2855803384,True,"Tracks across the site Adams description: Very small settlement adjoining clear, wide traces of old watercourse. Sherds are confined to the area of spoil-banks only. Since the canal levee is of Seleucid/ Parthian date, it seems reasonable to conclude tha",2.882
3053,18746,LBB.850,5046888.513027673,3874442.9185488364,True,"Some small areas of looting and signs of erosion Adams description: Tell Kammaz. About 300 diam X 9, with a long spur extending N. Highest point near S end. In spite of great height of debris, this site apparently is exclusively Seleucid/Parthian. Severa",8.98
3054,18747,LBB.851,5047675.296970474,3873284.368748418,True,"Significant looting on the west side Adams description: Possibly ancient Diniktum. Site is mostly low, largely submerged by rising plain, hard to define. An area at least 600m diam is raised and out of cultivation, and hence must represent a zone of cont",9.718
3055,18748,LBB.852,5049609.818370548,3871795.522129167,True,"Small amount of looting; some tracks across the site Adams description: 160 diam X 2.5. To the NW is an area perhaps 150 diam of low, closely spaced outcrops. 2 kms SE is another small tell of same date. Early Islamic- Samarran.",7.167
3056,18749,LBB.853,5044982.907688319,3872342.590431108,True,No visible damage; site surrounded by fields Adams description: 110 diam X 2. Early Islamic.,1.347
3057,18753,LBB.857,5056662.843155555,3862455.497135304,True,"Edges of site poorly defined Adams description: Tell Abi Ghuraib. Low, ill-defined, but fairly continuous ruins within about 160 diam X up to 2.5. Low debris extends for 500m or more to NE along canal branch, and is found on tell 4.5 kms to NE down this",4.404
3058,18754,LBB.858,5056351.854665833,3859751.8341429257,False,"Unlocated; fallow agricultural area Adams description: Low, sparse debris along wide old canal levee 1.5 kms NNW-SSE. Impossible to separate occupational from canal debris. Certainly not large or high; just a relatively continuous small strip of settleme",0.664
3059,18755,LBB.859,5055425.106677481,3857715.0744756167,True,"No visible damage Adams description: Tell al-Mucalam. Central tell is irregular in shape but averages 100 diam X 2. W across old canal is tell 150 X 60 X 2.5. To the E of the central tell is a small outcrop. Late Abbasid, possibly with a resumption of oc",2.584
3060,18756,LBB.860,4884067.598890595,4050090.5673708706,True,No specific damage at this location but extensive bulldozing/construction to the N and E Adams description: Tell Nazfiz. 60 diam X 3 (height may include a submerged natural hillock). Sparse pottery suggests a date in the Akkadian-Ur III/Larsa range.,0.193
3061,18750,LBB.854,5046098.144685033,3870209.160439923,True,"Unsure of location but significant development throughout this area Adams description: Four closely spaced tells in a diamond pattern, averaging 80 diam X 2. Sassanian-Early Islamic.",1.698
3062,18751,LBB.855,5051127.828793929,3866358.374879541,False,"Unlocated Adams description: Ht. 2.5-3.0m. Early Islamic-Late Abbasid. Same dating applies also to small sites 1.5 kms NW and 2.2 kms N, each approx. 0.5 ha.",0.663
3063,18760,LBB.864,4903220.772835622,4055164.052230557,True,"No visible damage Adams description: Tell Aswad. 220 diam X 5.5. 21 cm sq. and 24 cm sq.bricks in profusion, very extensively robbed for bricks. Late Abbasid-Ilkhanid.",5.774
3064,18761,LBB.865,4910869.36453353,4051168.460442569,True,"No visible damage Adams description: 150 diam X 1.5. Sparse pottery, site partly eroded away. Late Abbasid-Ilkhanid",0.67
3065,18762,LBB.866,4911880.584912548,4048714.3990726164,True,A modern canal cuts part of the site Adams description: Extends for 150m along N Katil al-Kisrawi bank X 100 X 1.5. Late Abbasid-Ilkhanid.,0.626
3066,18763,LBB.867,4925093.397606177,4036972.4516622517,True,"Agricultural area Adams description: Tell al-Dhulu'iyyah. Cf. Jones, J. F. 1857a. Pp. 130-32, map. (Narrative of a journey, undertaken, in April, 1848, by Commander James Felix Jones, I.N., for the purpose of determining the tract of the ancient Nahrawin",1.302
3067,18764,HOC.1040,5050327.097051027,3786458.862250079,True,Possible looting; large canal spoil heaps  Adams description: 60 diam. X 0.3. Sasanian,0.681
3068,18765,HOC.1038,5048977.909148836,3785668.8964926293,True,Additional mound not described? Adams description: 140 diam. X 1.2. Probably Sasanian. Early Islamic.,0.965
3069,18766,HOC.1041,5049963.8510682965,3786029.004672015,True,Some looting; a canal passes through the site on the west Adams description: 90 diam. X 2. Sasanian.,0.234
3070,18767,HOC.1491,5032906.722358515,3710170.1525389818,True,Modern canal cuts far E extent of site Adams description: Tell Hujayl. 140 diam. X 2.5. Parthian.,2.159
3071,18768,HOC.1511,5060600.98677185,3724093.4978960706,True,"Modern out-of-use canal directly N of site, Modern canal directly S of site Adams description: 130 diam. X 0.8. Seleucid-Parthian.",0.669
3072,18769,HOC.1042,5053821.155044802,3786475.791218337,True,"Surrounded by swamp, appears harmed Adams description: 220 WNW X 160 X 2.4. 300 m ENE is a second, 180 WNW X 100 X 0.8. Probably Sasanian, particularly at the second mound, but both are mainly Early Islamic.",0.905
3073,18770,HOC.1021,5050909.212890721,3791204.74880662,True,"At edge of marshland Adams description: 160 diam. X 0.4. Uruk, mainly Cassite.",1.415
3074,18771,HOC.1022,5044691.484844324,3789805.7498777895,True,"Probable; site appears as cropmark Adams description: 70 diam. X 1.2. Probably Sasanian, mainly Early Islamic.",0.69
3075,18776,HOC.1003,5042584.277049629,3769996.8627675343,True,"Low parts of site dug out/bulldozed and farmed. Very large modern structures on top of the mound Adams description: 220 diam. X 2.2, bisected by an old canal bed from NW. Trace of Ur III-Larsa. Cassite-Parthian.",3.236
3076,18777,HOC.1004,5043239.748884585,3769214.7928948323,False,"Named feature unlocated on imagery; small structure lost in modern development Adams description: Qal'a al-Ghanam. Square mud-brick enclosure, sides 60 m long and oriented 050° and 320°. Towers at four corners. 250 m WSW is a conical mound 30 diam. X 2,",0.487
3077,18778,HOC.1005,5043153.156255043,3768991.9173890254,True,"Between paved road and wide modern canal Adams description: Tell al-'Arris. 150 diam. X 4. 50 m E is a second, N, still built of reed mats in 1968 but replaced by a brick building soon afterward. Trace of Uruk. Cassite-Parthian. 180 E X 80 X 2. There is",1.42
3078,18779,HOC.1006,5043736.729775292,3768532.1278136712,True,Modern road crosses site Adams description: 140 NW X 80 X 1.5. Pottery sparse. Cassite.,0.485
3079,18780,HOC.1007,5041293.148009591,3764785.629295628,True,Mound flattened? Bulldozed? Adams description: 90 NW X 30 X 1.8. Old Babylonian-Cassite.,0.476
3080,18781,HOC.1008,5044321.2135915365,3792123.8796256115,True,Probable location; candidates appear as discolorations/cropmarks Adams description: 100 diam. X 0.4. Akkadian-Larsa.,0.331
3081,18782,HOC.1009,5044661.671093907,3792392.8847627235,False,"Unlocated; agricultural area Adams description: 100 ENE X 40 X 0.4. Possibly Akkadian, mainly Ur III-Larsa.",0.318
3082,18783,HOC.1029,5047334.0734696975,3788706.1115622525,False,Unlocated; agricultural area Adams description: 80 diam. X 0.7. Sasanian.,0.426
3083,18814,HOC.1046,5047417.409932724,3784705.8500311016,False,"Possibly flattened or bulldozed? Pattern of fine lines across discolored area unclear; nearby is a lot of digging Adams description: 330 NE X 260 X 0.1, but with well-defined boundaries and dense debris in spite of low ht. Early Uruk.",0.301
3084,18784,HOC.1010,5046051.532716959,3792499.1267166724,False,"Unlocated; agricultural area Adams description: 110 diam. X 1. 100 m SW is a second, 240 E X 110 X 0.7. Sasanian",2.569
3085,18785,HOC.1011,5046278.498374425,3792223.288302454,False,"Unlocated; agricultural area Adams description: 80 diam. X 0.2. 100 m SE is a second, also small. Mainly Parthian, some Sasanian",0.426
3086,18786,HOC.1012,5047890.543432801,3791929.5437887735,True,Probable location; old canals or road run through the site Adams description: 80 E X 50 X 0.4. Sasanian.,1.231
3087,18787,HOC.1013,5043821.167998087,3791350.6873036786,True,"Small number of looting pits; signs of erosion Adams description: 280 E X 220 X 5. A small outlier is adjacent to SW end and other small, low mounds extend 200 m NE to right bank of Shatt al-Nil. Well-preserved architectural traces of what may be a singl",12.356
3088,18788,HOC.1014,5045116.733500968,3790982.8774181237,True,"Signs of threshing on the summit; tracks across site's surface Adams description: 240 NW X 150 X 4, with four separate summits within this area. A small fifth mound is 200 m NE. Probably Sasanian. Early Islamic, a little Samarran.",6.627
3089,18789,HOC.1030,5047430.051788868,3788067.5704808217,True,"Canal on E, but doesn't seem to impact site Adams description: 180 diam. X 0.4, on left bank of Shatt al-Nil. Opposite is a mound 300 NW, from 40 to 110 m in width and 2.5 m high. There is much 26 cm sq. brick. Early Islamic.",5.075
3090,18790,HOC.1015,5045637.983189732,3791007.5765733034,True,"A cluster of looting pits on the east of the mound Adams description: 200 diam. X 6. Smaller mounds and surface debris extend 250 m S to a second, 220 E X 80 X 4.5. 50 m ENE of first mound is a third, 200 NW X 160 X 2.5. Other, smaller mounds lie 150 m W",7.41
3091,18791,HOC.1016,5046844.971653829,3790866.97401642,False,Unlocated; agricultural area Adams description: 180 E X 100 X 1.4. There is also a small outlier 150 m W. Sasanian-Early Islamic.,1.201
3092,18792,HOC.1055,5048946.138699954,3782988.430417894,True,Adams description: 250 NW X 160 X 1.5. Ur III-Larsa.,1.441
3093,18793,HOC.1017,5047472.680273473,3791119.5612076246,True,"Probable location; undisturbed levee rise Adams description: 70 diam. X 5, consisting in large part of the ruins of a single building apparently constructed of 21 cm brick. Low debris with sparse pottery extends 120 m WSW, and there is also a small outcr",0.326
3094,18794,HOC.1018,5048236.326692648,3790860.964695679,False,Unlocated; bare earth Adams description: 90 diam. X 0.5. Sasanian.,0.54
3095,18795,HOC.1019,5050403.033207834,3790880.8803143944,True,"At edge of marshland Adams description: 170 diam. X 0.8. Early Uruk, Ur III-Larsa.",1.404
3096,18796,HOC.1020,5048814.925782661,3789397.976529402,True,"Visible ancient architecture; modern structures on the east slope of the mound may be related to archaeological work Adams description: 250 diam. X 0.8. Intensive collection #1 from a circle of 5 m radius, N central, #2 from same, S central (about 100 m",4.71
3097,18797,HOC.1023,5045352.649809724,3790074.4441549852,True,"Possible; difficult to tell if area is mounded, bulldozed, or was intentionally flattened Adams description: 120 diam. X 2.6. A second mound, 120 diam. X 2, is 80 m S with a low ribbon of debris arcing first SE and then SW to connect them. Possibly Sasan",1.921
3098,18798,HOC.1024,5045527.572108464,3788835.575066165,False,"Unlocated; agricultural area Adams description: 140 N X 90 X 2.4. Early Uruk, Ur IIILarsa.",1.163
3099,18799,HOC.1025,5045504.491346891,3789449.553021086,True,Some roads and tracks across the site Adams description: 450 WNW X 180 X 0.8. Trace of Cassite. Middle Babylonian. Probably mainly Neo-Babylonian.Achaemenian.,8.378
3100,18800,HOC.1026,5047670.892975299,3789660.368863505,False,"Unlocated; agricultural area Adams description: 280 diam. X 4. Traces of walls on summit, 26 cm sq. brick. Sasanian-Early Islamic, a little Samarran.",5.235
3101,18801,HOC.1027,5046211.88992958,3788785.39762278,True,"Cluster of intense looting; roads and tracks across the site Adams description: 160 diam. X 2.2. 20 m SW across a branch or alternate bed of the Shatt al-Nil, the site continues for an area 90 diam. X 0.2. Eroded mudbrick structures, possibly tombs, rise",2.086
3102,18802,HOC.1028,5046777.588019003,3788842.120275755,True,"Small number of looting pits Adams description: 240 NNW X 170 X 2.2. Sasanian, some Early Islamic.",1.747
3103,18803,HOC.1031,5046378.712363087,3787703.776227586,False,"Unlocated; agricultural area Adams description: 140 NW X 90 X 3. Lower debris tails off SE. Traces of Late Uruk, Early Dynastic. Mainly Ur III-Larsa. The debris to the SE is Early Islamic.",1.042
3104,18805,HOC.1033,5052304.892141647,3787919.9920219076,True,"Surrounded by swamp, appears harmed Adams description: 90 diam. X 0.2. Sasanian.",0.574
